968161806526107648,135416205
997609170663862273,135416205
985172857213898752,135416205
936041920840765440,135416205
847770697,135416205
965433431139147777,135416205
849748657847107588,135416205
2247004094,135416205
329759236,135416205
997976391734976512,135416205
881138647508144128,135416205
989611460086190092,135416205
391757024,135416205
978780686,135416205
900347687782023168,135416205
1635436039,135416205
898002231630458880,135416205
833376260076236800,135416205
4374116661,135416205
814552133953617922,135416205
3417145427,135416205
951166938457272322,135416205
863288926185902081,135416205
552160419,135416205
997555778126012417,135416205
965641046339325952,135416205
862298951587966982,135416205
827625360514752512,135416205
267772739,135416205
748193776322023424,135416205
790711718771036161,135416205
902014582088237056,135416205
807568509542797312,135416205
983836796760059904,135416205
279234400,135416205
1325817818,135416205
930777623344631810,135416205
833109996183384066,135416205
723711353186344960,135416205
13895732,135416205
227580640,135416205
4730840098,135416205
797547911278186496,135416205
1563908942,135416205
971517074215456768,135416205
206573006,135416205
1465576646,135416205
163032766,135416205
3798320963,135416205
705872095708737536,135416205
993137155684864000,135416205
40407057,135416205
786719482345508865,135416205
937184859734401024,135416205
574558983,135416205
1206881666,135416205
3130888821,135416205
1011664597,135416205
922519527409164288,135416205
41814421,135416205
753241375,135416205
929525954099236864,135416205
954566562341687296,135416205
2291022162,135416205
929958378,135416205
893166936900632576,135416205
286349282,135416205
42678567,135416205
970457359083626496,135416205
67595149,135416205
908938044,135416205
1141336530,135416205
1415550662,135416205
79468315,135416205
3064797919,135416205
957736036003602432,135416205
61248327,135416205
878029090154041344,135416205
931007328,135416205
980116005895553025,135416205
267262159,135416205
54716169,135416205
958724718093271041,135416205
795247386549514240,135416205
177462724,135416205
993898005278445568,135416205
309205240,135416205
1687137432,135416205
727660295812845568,135416205
3795114614,135416205
36645269,135416205
823204466568654848,135416205
794636118834741249,135416205
883334230968684544,135416205
960195399603687424,135416205
29558724,135416205
234497162,135416205
3277071451,135416205
878619885886197760,135416205
963494314851651584,135416205
851287087,135416205
928202668203528193,135416205
261579536,135416205
996162962405691393,135416205
876969807551352832,135416205
74304622,135416205
896189607863345152,135416205
2398047932,135416205
3134335902,135416205
2412230896,135416205
725409898901569536,135416205
588479306,135416205
921388277348921345,135416205
41589937,135416205
2443243128,135416205
958837405368373248,135416205
993577710743044096,135416205
954100259013189632,135416205
811308100799954944,135416205
816463958387359744,135416205
399440328,135416205
177092966,135416205
955899270862864390,135416205
169208324,135416205
987134587129270273,135416205
754001785988190208,135416205
25938388,135416205
77810156,135416205
222589327,135416205
2456819246,135416205
22761123,135416205
813426434819715073,135416205
814245598765273089,135416205
2777871397,135416205
830565178219565056,135416205
188803735,135416205
612786138,135416205
23378226,135416205
952475521773920256,135416205
917424517,135416205
2151756792,135416205
2785767790,135416205
19222308,135416205
962025118259208192,135416205
302987254,135416205
2995070166,135416205
289126909,135416205
821476751523971072,135416205
85630907,135416205
546489673,135416205
817147941974659072,135416205
3164721766,135416205
802921849940246528,135416205
828365802424373253,135416205
833149164137504768,135416205
199040442,135416205
888746018367389696,135416205
35511501,135416205
373209073,135416205
840676860191232001,135416205
744167037782593537,135416205
987740464802496512,135416205
878129835213819904,135416205
867316185246736384,135416205
830081284143726592,135416205
191441975,135416205
766604006151958529,135416205
25259782,135416205
832763991487164416,135416205
847012245292929024,135416205
819991315169411072,135416205
879153647799721984,135416205
993113579426648064,135416205
996640968936849408,135416205
3505273155,135416205
454249036,135416205
997700927338532865,135416205
3067190079,135416205
844202025399214080,135416205
2943261537,135416205
910996596518719488,135416205
1849730120,135416205
991145705275195393,135416205
989647942175903746,135416205
703990286381408256,135416205
2537387663,135416205
53813160,135416205
2939279049,135416205
942584497408749568,135416205
22456513,135416205
803015939407147008,135416205
1143762104,135416205
2733846597,135416205
49662919,135416205
38266703,135416205
3133599926,135416205
4112882956,135416205
35027768,135416205
846140302427590656,135416205
2419766311,135416205
3373518912,135416205
1058549070,135416205
1911043860,135416205
3192921334,135416205
525009137,135416205
19611642,135416205
727691917,135416205
927633008143847426,135416205
803677403184820224,135416205
2715365275,135416205
742394573150769157,135416205
816695316,135416205
740737373496049664,135416205
955871085714722816,135416205
4410462742,135416205
963261049460883456,135416205
813797001326276609,135416205
2481854702,135416205
398349799,135416205
897623110563885056,135416205
930467156373815296,135416205
780875209393831936,135416205
503883535,135416205
979833296912863232,135416205
987036809325699072,135416205
2752417638,135416205
143496521,135416205
69152326,135416205
799712816382906368,135416205
913539750149070849,135416205
914879246987927552,135416205
602069484,135416205
930863373922660352,135416205
825112198297034752,135416205
793685367522152448,135416205
2881679471,135416205
4282978574,135416205
745429368353103873,135416205
2262262710,135416205
1265561576,135416205
992812020411006978,135416205
891687116,135416205
854912579642298368,135416205
872695783,135416205
53524865,135416205
393190233,135416205
2821378740,135416205
887876177578254337,135416205
1009518132,135416205
800437565891309568,135416205
551938235,135416205
2468218843,135416205
87693237,135416205
797961538271318016,135416205
182214507,135416205
61851163,135416205
859917008,135416205
721241231,135416205
926970727441481728,135416205
767885342091403268,135416205
884007439229734912,135416205
913143985069203456,135416205
788717662088159236,135416205
986784664491839488,135416205
702875377836924928,135416205
3123116274,135416205
898392174273765376,135416205
285963271,135416205
86198458,135416205
3573668117,135416205
939121939657789440,135416205
37650763,135416205
773652841399521284,135416205
3004596587,135416205
740070551516008448,135416205
802191021501247488,135416205
902057142,135416205
958941022129594368,135416205
226325141,135416205
895073248945225730,135416205
876185533256519680,135416205
1245500461,135416205
940169491010543617,135416205
4870230854,135416205
17667563,135416205
972324790898917376,135416205
809955322320199680,135416205
996553624292544512,135416205
838514535875117058,135416205
21237646,135416205
739469799462449152,135416205
1403726954,135416205
48076581,135416205
2209383527,135416205
820396736,135416205
839628860249554945,135416205
788360761819226113,135416205
356633803,135416205
1931562048,135416205
781249307601240065,135416205
1589267491,135416205
4850029539,135416205
885612991428820992,135416205
509507523,135416205
48124610,135416205
772693746,135416205
732645804,135416205
970449927628316672,135416205
970123288784654336,135416205
898639333,135416205
537365585,135416205
167778891,135416205
965269352906936320,135416205
379648875,135416205
709831100487438336,135416205
981717633128071168,135416205
911970372861485057,135416205
980960220292755456,135416205
3885160459,135416205
3538586536,135416205
66789803,135416205
1318523322,135416205
720580881799184384,135416205
972219358763192320,135416205
771726030113542144,135416205
824975039950888960,135416205
761303416782020608,135416205
127783477,135416205
4489874659,135416205
223110075,135416205
992562871300222981,135416205
3070205238,135416205
23331814,135416205
968710246968459264,135416205
25072349,135416205
31744543,135416205
897709569539006464,135416205
936473179069059072,135416205
211583388,135416205
1243871126,135416205
4851826737,135416205
711307212304605184,135416205
49197662,135416205
2896685300,135416205
934543763698941953,135416205
799828977368104960,135416205
805252168097873920,135416205
